N,EMPLOYEE_ID,TRUCK_ID,DATE
67,604020,70606,2010-11-11
70,604020,70695,2010-11-14
1,602938,393171,2010-09-06
3,602938,70659,2010-09-08
4,602938,70659,2010-09-09
5,602938,70659,2010-09-10
6,602938,393171,2010-09-11
7,602938,70659,2010-09-12
10,602938,70659,2010-09-15
11,602938,70659,2010-09-16
12,602938,393171,2010-09-17
13,602938,372434,2010-09-18
14,602938,372434,2010-09-19
17,602938,70659,2010-09-22
18,602938,393171,2010-09-23
19,602938,372434,2010-09-24
20,602938,70659,2010-09-25
21,602938,70659,2010-09-26
24,602938,372434,2010-09-29
25,602938,70659,2010-09-30
26,602938,70659,2010-10-01
27,602938,372434,2010-10-02
28,602938,372434,2010-10-03
31,602938,372434,2010-10-06
32,602938,70659,2010-10-07
33,602938,70659,2010-10-08
34,602938,372434,2010-10-09
35,602938,70659,2010-10-10
38,602938,70659,2010-10-13
39,602938,70659,2010-10-14
40,602938,70659,2010-10-15
41,602938,393171,2010-10-16
45,602938,372434,2010-10-20
46,602938,372434,2010-10-21
47,602938,70659,2010-10-22
47,602938,372434,2010-10-22
48,602938,393171,2010-10-23
49,602938,372434,2010-10-24
52,602938,372434,2010-10-27
53,602938,70659,2010-10-28
54,602938,372434,2010-10-29
55,602938,393171,2010-10-30
59,602938,372434,2010-11-03
60,602938,70659,2010-11-04
61,602938,70659,2010-11-05
62,602938,1269,2010-11-06
63,602938,70659,2010-11-07
66,602938,372434,2010-11-10
67,602938,70659,2010-11-11
68,602938,70659,2010-11-12
69,602938,372434,2010-11-13
70,602938,70659,2010-11-14
1,500241,393185,2010-09-06
2,500241,393185,2010-09-07
3,500241,393185,2010-09-08
4,500241,393185,2010-09-09
5,500241,975,2010-09-10
5,500241,393185,2010-09-10
6,500241,393185,2010-09-11
9,500241,393185,2010-09-14
10,500241,393185,2010-09-15
11,500241,393185,2010-09-16
12,500241,393185,2010-09-17
13,500241,93618,2010-09-18
15,500241,393185,2010-09-20
16,500241,393185,2010-09-21
17,500241,393185,2010-09-22
18,500241,393185,2010-09-23
19,500241,393185,2010-09-24
19,500241,393185,2010-09-24
20,500241,70612,2010-09-25
22,500241,393185,2010-09-27
23,500241,393185,2010-09-28
24,500241,975,2010-09-29
25,500241,393185,2010-09-30
26,500241,393185,2010-10-01
26,500241,70694,2010-10-01
27,500241,59272,2010-10-02
30,500241,393185,2010-10-05
31,500241,393185,2010-10-06
32,500241,393185,2010-10-07
33,500241,93618,2010-10-08
33,500241,393185,2010-10-08
34,500241,93618,2010-10-09
37,500241,393185,2010-10-12
38,500241,93618,2010-10-13
39,500241,393185,2010-10-14
40,500241,93618,2010-10-15
40,500241,393185,2010-10-15
41,500241,393185,2010-10-16
44,500241,93618,2010-10-19
45,500241,93618,2010-10-20
46,500241,393185,2010-10-21
47,500241,393185,2010-10-22
48,500241,975,2010-10-23
51,500241,393185,2010-10-26
53,500241,393185,2010-10-28
54,500241,393185,2010-10-29
55,500241,393185,2010-10-30
58,500241,393185,2010-11-02
60,500241,393185,2010-11-04
61,500241,393185,2010-11-05
61,500241,975,2010-11-05
64,500241,93618,2010-11-08
65,500241,93618,2010-11-09
66,500241,93618,2010-11-10
67,500241,393185,2010-11-11
68,500241,975,2010-11-12
69,500241,393185,2010-11-13
2,600420,372435,2010-09-07
5,600420,372435,2010-09-10
6,600420,372435,2010-09-11
7,600420,372435,2010-09-12
8,600420,372435,2010-09-13
9,600420,372435,2010-09-14
12,600420,372435,2010-09-17
13,600420,372435,2010-09-18
14,600420,372435,2010-09-19
15,600420,372435,2010-09-20
16,600420,372435,2010-09-21
19,600420,372435,2010-09-24
20,600420,372435,2010-09-25
21,600420,372435,2010-09-26
22,600420,372435,2010-09-27
23,600420,372435,2010-09-28
26,600420,372435,2010-10-01
27,600420,372435,2010-10-02
28,600420,372435,2010-10-03
29,600420,372435,2010-10-04
30,600420,372435,2010-10-05
33,600420,372435,2010-10-08
34,600420,372435,2010-10-09
35,600420,372435,2010-10-10
36,600420,372435,2010-10-11
37,600420,372435,2010-10-12
40,600420,372435,2010-10-15
41,600420,372435,2010-10-16
42,600420,372435,2010-10-17
43,600420,372435,2010-10-18
44,600420,372435,2010-10-19
47,600420,372435,2010-10-22
48,600420,372435,2010-10-23
49,600420,372435,2010-10-24
50,600420,372435,2010-10-25
51,600420,372435,2010-10-26
54,600420,372435,2010-10-29
55,600420,372435,2010-10-30
56,600420,372435,2010-10-31
57,600420,372435,2010-11-01
58,600420,372435,2010-11-02
61,600420,372435,2010-11-05
62,600420,372435,2010-11-06
63,600420,372435,2010-11-07
64,600420,372435,2010-11-08
65,600420,372435,2010-11-09
67,600420,372435,2010-11-11
68,600420,372435,2010-11-12
69,600420,372435,2010-11-13
1,501105,393192,2010-09-06
4,501105,393192,2010-09-09
6,501105,393192,2010-09-11
6,501105,393192,2010-09-11
7,501105,76623,2010-09-12
7,501105,393192,2010-09-12
8,501105,393192,2010-09-13
9,501105,393192,2010-09-14
10,501105,393192,2010-09-15
12,501105,76623,2010-09-17
13,501105,393192,2010-09-18
13,501105,1279,2010-09-18
14,501105,76623,2010-09-19
15,501105,393192,2010-09-20
16,501105,393192,2010-09-21
19,501105,393192,2010-09-24
20,501105,393192,2010-09-25
20,501105,393192,2010-09-25
21,501105,393192,2010-09-26
21,501105,94609,2010-09-26
22,501105,393192,2010-09-27
23,501105,393192,2010-09-28
26,501105,393192,2010-10-01
27,501105,393192,2010-10-02
27,501105,393192,2010-10-02
28,501105,393192,2010-10-03
28,501105,76623,2010-10-03
28,501105,393192,2010-10-03
29,501105,393192,2010-10-04
30,501105,393192,2010-10-05
33,501105,393192,2010-10-08
34,501105,393192,2010-10-09
34,501105,94609,2010-10-09
35,501105,94609,2010-10-10
35,501105,393192,2010-10-10
36,501105,393192,2010-10-11
37,501105,393192,2010-10-12
39,501105,76623,2010-10-14
40,501105,393192,2010-10-15
41,501105,393192,2010-10-16
41,501105,393192,2010-10-16
42,501105,393192,2010-10-17
42,501105,94609,2010-10-17
43,501105,393192,2010-10-18
44,501105,76623,2010-10-19
47,501105,393192,2010-10-22
48,501105,393192,2010-10-23
48,501105,393192,2010-10-23
49,501105,76623,2010-10-24
49,501105,393192,2010-10-24
50,501105,393192,2010-10-25
51,501105,393192,2010-10-26
54,501105,94609,2010-10-29
55,501105,393192,2010-10-30
55,501105,94609,2010-10-30
56,501105,393192,2010-10-31
56,501105,393192,2010-10-31
57,501105,393192,2010-11-01
58,501105,393192,2010-11-02
59,501105,393192,2010-11-03
61,501105,393192,2010-11-05
62,501105,393192,2010-11-06
62,501105,94609,2010-11-06
63,501105,393192,2010-11-07
63,501105,76623,2010-11-07
64,501105,393192,2010-11-08
65,501105,393192,2010-11-09
68,501105,76623,2010-11-12
69,501105,393192,2010-11-13
69,501105,76623,2010-11-13
70,501105,393192,2010-11-14
70,501105,372435,2010-11-14
2,500143,70693,2010-09-07
3,500143,393177,2010-09-08
4,500143,393177,2010-09-09
5,500143,393177,2010-09-10
8,500143,70693,2010-09-13
9,500143,393177,2010-09-14
10,500143,59274,2010-09-15
11,500143,70693,2010-09-16
12,500143,59274,2010-09-17
15,500143,70693,2010-09-20
16,500143,393177,2010-09-21
17,500143,59274,2010-09-22
18,500143,70693,2010-09-23
19,500143,393177,2010-09-24
22,500143,76622,2010-09-27
23,500143,70693,2010-09-28
24,500143,70693,2010-09-29
25,500143,393177,2010-09-30
26,500143,393177,2010-10-01
30,500143,70693,2010-10-05
31,500143,59274,2010-10-06
32,500143,70693,2010-10-07
33,500143,70693,2010-10-08
34,500143,393177,2010-10-09
36,500143,4021,2010-10-11
37,500143,70693,2010-10-12
38,500143,59274,2010-10-13
39,500143,70693,2010-10-14
40,500143,59274,2010-10-15
43,500143,70693,2010-10-18
44,500143,393177,2010-10-19
45,500143,59274,2010-10-20
46,500143,393177,2010-10-21
47,500143,393177,2010-10-22
50,500143,393195,2010-10-25
51,500143,59274,2010-10-26
52,500143,59274,2010-10-27
53,500143,393177,2010-10-28
54,500143,59274,2010-10-29
57,500143,393177,2010-11-01
58,500143,59274,2010-11-02
59,500143,70693,2010-11-03
60,500143,70693,2010-11-04
61,500143,393177,2010-11-05
64,500143,393177,2010-11-08
65,500143,393177,2010-11-09
66,500143,393177,2010-11-10
67,500143,393177,2010-11-11
68,500143,393195,2010-11-12
2,500666,70658,2010-09-07
3,500666,70658,2010-09-08
4,500666,70687,2010-09-09
5,500666,93618,2010-09-10
8,500666,70658,2010-09-13
9,500666,70658,2010-09-14
10,500666,70658,2010-09-15
11,500666,70658,2010-09-16
12,500666,70687,2010-09-17
15,500666,70687,2010-09-20
16,500666,70658,2010-09-21
17,500666,70687,2010-09-22
18,500666,70658,2010-09-23
19,500666,93618,2010-09-24
22,500666,70658,2010-09-27
23,500666,70658,2010-09-28
24,500666,93618,2010-09-29
25,500666,70658,2010-09-30
26,500666,70658,2010-10-01
29,500666,70658,2010-10-04
30,500666,70658,2010-10-05
31,500666,93618,2010-10-06
32,500666,70658,2010-10-07
33,500666,70687,2010-10-08
34,500666,70687,2010-10-09
36,500666,70687,2010-10-11
37,500666,70658,2010-10-12
38,500666,70687,2010-10-13
39,500666,70658,2010-10-14
40,500666,70687,2010-10-15
43,500666,70658,2010-10-18
44,500666,70658,2010-10-19
45,500666,70687,2010-10-20
46,500666,70658,2010-10-21
47,500666,70658,2010-10-22
50,500666,70687,2010-10-25
51,500666,70687,2010-10-26
52,500666,70658,2010-10-27
54,500666,70687,2010-10-29
55,500666,70658,2010-10-30
57,500666,70687,2010-11-01
58,500666,70658,2010-11-02
59,500666,70658,2010-11-03
60,500666,70658,2010-11-04
61,500666,70658,2010-11-05
64,500666,70687,2010-11-08
65,500666,70658,2010-11-09
66,500666,70687,2010-11-10
67,500666,70658,2010-11-11
68,500666,70658,2010-11-12
2,602457,393188,2010-09-07
3,602457,393188,2010-09-08
3,602457,393188,2010-09-08
4,602457,393188,2010-09-09
5,602457,393188,2010-09-10
7,602457,393188,2010-09-12
7,602457,393188,2010-09-12
8,602457,393188,2010-09-13
8,602457,393188,2010-09-13
9,602457,393188,2010-09-14
10,602457,393188,2010-09-15
11,602457,393188,2010-09-16
12,602457,393188,2010-09-17
14,602457,393188,2010-09-19
15,602457,393188,2010-09-20
16,602457,393188,2010-09-21
17,602457,393188,2010-09-22
18,602457,393188,2010-09-23
19,602457,393188,2010-09-24
21,602457,393197,2010-09-26
21,602457,59274,2010-09-26
22,602457,393200,2010-09-27
23,602457,59274,2010-09-28
24,602457,393188,2010-09-29
25,602457,393188,2010-09-30
26,602457,393200,2010-10-01
28,602457,393200,2010-10-03
29,602457,393200,2010-10-04
30,602457,393188,2010-10-05
31,602457,393200,2010-10-06
32,602457,393188,2010-10-07
33,602457,393188,2010-10-08
36,602457,393200,2010-10-11
37,602457,393200,2010-10-12
38,602457,393200,2010-10-13
39,602457,393188,2010-10-14
40,602457,393188,2010-10-15
42,602457,393200,2010-10-17
42,602457,393188,2010-10-17
43,602457,393188,2010-10-18
43,602457,393188,2010-10-18
44,602457,393188,2010-10-19
45,602457,393188,2010-10-20
46,602457,393188,2010-10-21
47,602457,393200,2010-10-22
49,602457,393200,2010-10-24
49,602457,393188,2010-10-24
50,602457,393200,2010-10-25
50,602457,393188,2010-10-25
52,602457,393188,2010-10-27
53,602457,393188,2010-10-28
56,602457,393200,2010-10-31
57,602457,59274,2010-11-01
57,602457,393200,2010-11-01
58,602457,393188,2010-11-02
58,602457,393188,2010-11-02
59,602457,393200,2010-11-03
60,602457,393188,2010-11-04
64,602457,59274,2010-11-08
64,602457,393188,2010-11-08
65,602457,393200,2010-11-09
66,602457,393200,2010-11-10
67,602457,393188,2010-11-11
70,602457,393200,2010-11-14
70,602457,393200,2010-11-14
1,604014,393176,2010-09-06
2,604014,70660,2010-09-07
3,604014,70660,2010-09-08
5,604014,70660,2010-09-10
6,604014,70660,2010-09-11
7,604014,70660,2010-09-12
8,604014,70660,2010-09-13
9,604014,70660,2010-09-14
12,604014,393176,2010-09-17
13,604014,93610,2010-09-18
14,604014,70660,2010-09-19
15,604014,93610,2010-09-20
16,604014,70660,2010-09-21
19,604014,393176,2010-09-24
20,604014,93610,2010-09-25
21,604014,70660,2010-09-26
22,604014,393176,2010-09-27
23,604014,70660,2010-09-28
26,604014,393176,2010-10-01
27,604014,70660,2010-10-02
28,604014,93610,2010-10-03
29,604014,93610,2010-10-04
30,604014,70660,2010-10-05
33,604014,393176,2010-10-08
34,604014,70660,2010-10-09
35,604014,93610,2010-10-10
36,604014,93610,2010-10-11
37,604014,70660,2010-10-12
40,604014,93610,2010-10-15
41,604014,70660,2010-10-16
42,604014,93610,2010-10-17
43,604014,70660,2010-10-18
44,604014,70660,2010-10-19
47,604014,93610,2010-10-22
48,604014,70660,2010-10-23
49,604014,393176,2010-10-24
50,604014,93610,2010-10-25
51,604014,93610,2010-10-26
54,604014,393176,2010-10-29
55,604014,70660,2010-10-30
56,604014,70660,2010-10-31
58,604014,70660,2010-11-02
61,604014,393176,2010-11-05
62,604014,992,2010-11-06
63,604014,393176,2010-11-07
64,604014,93610,2010-11-08
65,604014,393176,2010-11-09
68,604014,70660,2010-11-12
69,604014,70660,2010-11-13
70,604014,70660,2010-11-14
1,603913,1167,2010-09-06
2,603913,56306,2010-09-07
4,603913,56306,2010-09-09
5,603913,56306,2010-09-10
7,603913,56306,2010-09-12
8,603913,56306,2010-09-13
9,603913,56306,2010-09-14
11,603913,56306,2010-09-16
12,603913,56306,2010-09-17
14,603913,56306,2010-09-19
16,603913,56306,2010-09-21
18,603913,56306,2010-09-23
19,603913,56306,2010-09-24
21,603913,1167,2010-09-26
22,603913,56306,2010-09-27
23,603913,1167,2010-09-28
25,603913,56306,2010-09-30
26,603913,1167,2010-10-01
28,603913,56306,2010-10-03
29,603913,1167,2010-10-04
30,603913,56306,2010-10-05
32,603913,56306,2010-10-07
33,603913,56306,2010-10-08
35,603913,56306,2010-10-10
36,603913,56306,2010-10-11
37,603913,1167,2010-10-12
39,603913,56306,2010-10-14
40,603913,1167,2010-10-15
42,603913,56306,2010-10-17
43,603913,56306,2010-10-18
44,603913,1167,2010-10-19
46,603913,56306,2010-10-21
47,603913,56306,2010-10-22
49,603913,56306,2010-10-24
50,603913,56306,2010-10-25
51,603913,56306,2010-10-26
53,603913,56306,2010-10-28
57,603913,56306,2010-11-01
1,604016,393171,2010-09-06
2,604016,393171,2010-09-07
3,604016,70693,2010-09-08
4,604016,393171,2010-09-09
5,604016,393171,2010-09-10
7,604016,393171,2010-09-12
8,604016,393171,2010-09-13
9,604016,393171,2010-09-14
10,604016,393171,2010-09-15
11,604016,393171,2010-09-16
14,604016,393171,2010-09-19
15,604016,4025,2010-09-20
16,604016,393171,2010-09-21
17,604016,393171,2010-09-22
18,604016,393171,2010-09-23
21,604016,4025,2010-09-26
22,604016,4025,2010-09-27
23,604016,70693,2010-09-28
24,604016,393171,2010-09-29
25,604016,4025,2010-09-30
28,604016,4025,2010-10-03
29,604016,4025,2010-10-04
30,604016,4025,2010-10-05
31,604016,4025,2010-10-06
32,604016,4025,2010-10-07
35,604016,4025,2010-10-10
36,604016,4025,2010-10-11
37,604016,4025,2010-10-12
38,604016,4025,2010-10-13
39,604016,393171,2010-10-14
42,604016,393171,2010-10-17
43,604016,4025,2010-10-18
44,604016,4025,2010-10-19
45,604016,4025,2010-10-20
46,604016,4025,2010-10-21
47,604016,393171,2010-10-22
49,604016,4025,2010-10-24
50,604016,393177,2010-10-25
51,604016,4025,2010-10-26
52,604016,4025,2010-10-27
53,604016,4025,2010-10-28
56,604016,4025,2010-10-31
57,604016,4025,2010-11-01
58,604016,4025,2010-11-02
59,604016,4025,2010-11-03
60,604016,4025,2010-11-04
63,604016,393171,2010-11-07
64,604016,4025,2010-11-08
65,604016,4025,2010-11-09
66,604016,4025,2010-11-10
67,604016,4025,2010-11-11
70,604016,393171,2010-11-14
2,603109,393184,2010-09-07
3,603109,393175,2010-09-08
3,603109,393179,2010-09-08
4,603109,70669,2010-09-09
7,603109,70669,2010-09-12
9,603109,70669,2010-09-14
10,603109,393179,2010-09-15
11,603109,393179,2010-09-16
14,603109,70669,2010-09-19
16,603109,70669,2010-09-21
17,603109,393179,2010-09-22
18,603109,393179,2010-09-23
21,603109,393179,2010-09-26
22,603109,70669,2010-09-27
23,603109,70669,2010-09-28
24,603109,393179,2010-09-29
25,603109,393179,2010-09-30
28,603109,393179,2010-10-03
29,603109,70669,2010-10-04
30,603109,393179,2010-10-05
31,603109,393179,2010-10-06
37,603109,70669,2010-10-12
38,603109,393179,2010-10-13
39,603109,393179,2010-10-14
42,603109,70669,2010-10-17
43,603109,393179,2010-10-18
44,603109,393179,2010-10-19
45,603109,70669,2010-10-20
46,603109,70669,2010-10-21
50,603109,70669,2010-10-25
51,603109,393179,2010-10-26
52,603109,393179,2010-10-27
53,603109,393179,2010-10-28
57,603109,393179,2010-11-01
58,603109,393179,2010-11-02
59,603109,393179,2010-11-03
60,603109,393179,2010-11-04
64,603109,393179,2010-11-08
65,603109,393179,2010-11-09
66,603109,393179,2010-11-10
67,603109,70669,2010-11-11
53,9998,70663,2010-10-28
54,9998,70663,2010-10-29
57,9998,70663,2010-11-01
58,9998,70663,2010-11-02
59,9998,70663,2010-11-03
64,9998,70663,2010-11-08
65,9998,70663,2010-11-09
66,9998,70663,2010-11-10
67,9998,70663,2010-11-11
2,500661,393192,2010-09-07
3,500661,393192,2010-09-08
5,500661,393171,2010-09-10
8,500661,393192,2010-09-13
9,500661,393171,2010-09-14
10,500661,393192,2010-09-15
11,500661,393192,2010-09-16
12,500661,393192,2010-09-17
15,500661,393192,2010-09-20
16,500661,393192,2010-09-21
17,500661,393171,2010-09-22
18,500661,393171,2010-09-23
19,500661,393171,2010-09-24
22,500661,393171,2010-09-27
23,500661,393171,2010-09-28
24,500661,393192,2010-09-29
26,500661,393171,2010-10-01
29,500661,393171,2010-10-04
30,500661,393171,2010-10-05
31,500661,393171,2010-10-06
32,500661,393171,2010-10-07
33,500661,393171,2010-10-08
36,500661,393171,2010-10-11
37,500661,393171,2010-10-12
38,500661,393192,2010-10-13
39,500661,393171,2010-10-14
40,500661,393171,2010-10-15
43,500661,393192,2010-10-18
44,500661,393192,2010-10-19
45,500661,393171,2010-10-20
46,500661,393192,2010-10-21
47,500661,393171,2010-10-22
50,500661,393171,2010-10-25
51,500661,393171,2010-10-26
52,500661,393171,2010-10-27
53,500661,393171,2010-10-28
54,500661,393192,2010-10-29
57,500661,393171,2010-11-01
58,500661,393171,2010-11-02
59,500661,393171,2010-11-03
60,500661,393192,2010-11-04
61,500661,393171,2010-11-05
64,500661,393171,2010-11-08
65,500661,393171,2010-11-09
66,500661,393171,2010-11-10
67,500661,393171,2010-11-11
68,500661,372433,2010-11-12
45,9997,393180,2010-10-20
46,9997,393180,2010-10-21
50,9997,393180,2010-10-25
51,9997,393180,2010-10-26
52,9997,393180,2010-10-27
57,9997,393180,2010-11-01
58,9997,393180,2010-11-02
59,9997,393180,2010-11-03
64,9997,393180,2010-11-08
65,9997,393180,2010-11-09
67,9997,393180,2010-11-11
44,9996,4018,2010-10-19
45,9996,4018,2010-10-20
46,9996,4018,2010-10-21
50,9996,4018,2010-10-25
51,9996,4018,2010-10-26
52,9996,4018,2010-10-27
53,9996,4018,2010-10-28
54,9996,4018,2010-10-29
57,9996,4018,2010-11-01
58,9996,4018,2010-11-02
59,9996,4018,2010-11-03
61,9996,4018,2010-11-05
64,9996,4018,2010-11-08
65,9996,4018,2010-11-09
66,9996,4018,2010-11-10
68,9996,4018,2010-11-12
70,9996,4018,2010-11-14
45,9990,93609,2010-10-20
46,9990,93609,2010-10-21
50,9990,93609,2010-10-25
51,9990,93609,2010-10-26
52,9990,93609,2010-10-27
53,9990,93609,2010-10-28
54,9990,93609,2010-10-29
57,9990,93609,2010-11-01
58,9990,93609,2010-11-02
59,9990,93609,2010-11-03
63,9990,93609,2010-11-07
64,9990,93609,2010-11-08
65,9990,93609,2010-11-09
66,9990,93609,2010-11-10
67,9990,93609,2010-11-11
68,9990,93609,2010-11-12
3,500904,93605,2010-09-08
4,500904,393176,2010-09-09
5,500904,393176,2010-09-10
6,500904,74643,2010-09-11
8,500904,393176,2010-09-13
10,500904,74643,2010-09-15
11,500904,393176,2010-09-16
12,500904,393176,2010-09-17
13,500904,393193,2010-09-18
19,500904,93605,2010-09-24
20,500904,393176,2010-09-25
22,500904,393176,2010-09-27
22,500904,393176,2010-09-27
24,500904,74643,2010-09-29
25,500904,93605,2010-09-30
26,500904,393176,2010-10-01
27,500904,393176,2010-10-02
29,500904,93605,2010-10-04
29,500904,393176,2010-10-04
31,500904,93605,2010-10-06
32,500904,74643,2010-10-07
34,500904,393176,2010-10-09
36,500904,93605,2010-10-11
38,500904,393176,2010-10-13
39,500904,93605,2010-10-14
40,500904,4013,2010-10-15
41,500904,393176,2010-10-16
43,500904,74643,2010-10-18
45,500904,74643,2010-10-20
47,500904,74643,2010-10-22
48,500904,393176,2010-10-23
50,500904,393176,2010-10-25
50,500904,93605,2010-10-25
52,500904,393176,2010-10-27
53,500904,93605,2010-10-28
54,500904,74643,2010-10-29
55,500904,393176,2010-10-30
57,500904,393176,2010-11-01
59,500904,93605,2010-11-03
60,500904,74643,2010-11-04
61,500904,70667,2010-11-05
62,500904,393176,2010-11-06
64,500904,393176,2010-11-08
66,500904,393176,2010-11-10
67,500904,93605,2010-11-11
68,500904,393176,2010-11-12
69,500904,393176,2010-11-13
1,601284,393176,2010-09-06
1,601284,393191,2010-09-06
2,601284,393176,2010-09-07
3,601284,393176,2010-09-08
8,601284,93615,2010-09-13
8,601284,393191,2010-09-13
9,601284,93615,2010-09-14
10,601284,393176,2010-09-15
12,601284,93615,2010-09-17
12,601284,393191,2010-09-17
13,601284,393195,2010-09-18
14,601284,393185,2010-09-19
15,601284,393176,2010-09-20
16,601284,393176,2010-09-21
17,601284,393191,2010-09-22
19,601284,93615,2010-09-24
20,601284,70611,2010-09-25
22,601284,93615,2010-09-27
22,601284,393191,2010-09-27
23,601284,393191,2010-09-28
24,601284,393191,2010-09-29
27,601284,93615,2010-10-02
28,601284,93615,2010-10-03
29,601284,93615,2010-10-04
29,601284,393191,2010-10-04
30,601284,93615,2010-10-05
31,601284,93615,2010-10-06
33,601284,93615,2010-10-08
34,601284,393191,2010-10-09
35,601284,393191,2010-10-10
36,601284,93615,2010-10-11
37,601284,93615,2010-10-12
38,601284,93615,2010-10-13
38,601284,393191,2010-10-13
41,601284,393191,2010-10-16
42,601284,93615,2010-10-17
44,601284,93615,2010-10-19
44,601284,93615,2010-10-19
45,601284,93615,2010-10-20
47,601284,93615,2010-10-22
47,601284,393176,2010-10-22
48,601284,93615,2010-10-23
49,601284,93615,2010-10-24
50,601284,93615,2010-10-25
51,601284,93615,2010-10-26
52,601284,93615,2010-10-27
54,601284,93615,2010-10-29
55,601284,93615,2010-10-30
56,601284,93615,2010-10-31
57,601284,93615,2010-11-01
58,601284,93615,2010-11-02
59,601284,93615,2010-11-03
61,601284,93615,2010-11-05
62,601284,393191,2010-11-06
63,601284,393191,2010-11-07
64,601284,93615,2010-11-08
65,601284,93615,2010-11-09
66,601284,93615,2010-11-10
69,601284,93615,2010-11-13
70,601284,393176,2010-11-14
1,602925,393171,2010-09-06
3,602925,393171,2010-09-08
4,602925,59274,2010-09-09
7,602925,59274,2010-09-12
8,602925,393171,2010-09-13
9,602925,393171,2010-09-14
14,602925,393171,2010-09-19
15,602925,393171,2010-09-20
16,602925,59274,2010-09-21
17,602925,393171,2010-09-22
18,602925,59274,2010-09-23
21,602925,59274,2010-09-26
22,602925,59274,2010-09-27
23,602925,393171,2010-09-28
24,602925,59274,2010-09-29
25,602925,393171,2010-09-30
29,602925,393171,2010-10-04
30,602925,59274,2010-10-05
31,602925,393171,2010-10-06
32,602925,393171,2010-10-07
35,602925,393171,2010-10-10
36,602925,393171,2010-10-11
37,602925,59274,2010-10-12
42,602925,59274,2010-10-17
43,602925,393171,2010-10-18
44,602925,393171,2010-10-19
45,602925,393171,2010-10-20
46,602925,393171,2010-10-21
49,602925,393171,2010-10-24
50,602925,393171,2010-10-25
51,602925,393171,2010-10-26
52,602925,393171,2010-10-27
53,602925,393171,2010-10-28
58,602925,393171,2010-11-02
59,602925,59274,2010-11-03
60,602925,393171,2010-11-04
64,602925,393171,2010-11-08
65,602925,393171,2010-11-09
66,602925,393171,2010-11-10
67,602925,393171,2010-11-11
70,602925,393171,2010-11-14
8,500254,393173,2010-09-13
9,500254,393173,2010-09-14
10,500254,393173,2010-09-15
11,500254,393173,2010-09-16
14,500254,393173,2010-09-19
15,500254,393173,2010-09-20
16,500254,393173,2010-09-21
17,500254,393173,2010-09-22
18,500254,393173,2010-09-23
21,500254,393173,2010-09-26
22,500254,393173,2010-09-27
23,500254,393173,2010-09-28
25,500254,393173,2010-09-30
28,500254,393173,2010-10-03
29,500254,393173,2010-10-04
30,500254,393173,2010-10-05
31,500254,393173,2010-10-06
32,500254,393173,2010-10-07
35,500254,393173,2010-10-10
36,500254,393173,2010-10-11
37,500254,393173,2010-10-12
38,500254,393173,2010-10-13
39,500254,393173,2010-10-14
42,500254,393173,2010-10-17
43,500254,393173,2010-10-18
44,500254,393173,2010-10-19
45,500254,393173,2010-10-20
46,500254,393173,2010-10-21
49,500254,393173,2010-10-24
50,500254,393173,2010-10-25
51,500254,393173,2010-10-26
52,500254,393173,2010-10-27
53,500254,393173,2010-10-28
56,500254,393173,2010-10-31
57,500254,393173,2010-11-01
58,500254,393173,2010-11-02
59,500254,393173,2010-11-03
60,500254,393173,2010-11-04
63,500254,393173,2010-11-07
64,500254,393173,2010-11-08
65,500254,393173,2010-11-09
66,500254,393173,2010-11-10
67,500254,393173,2010-11-11
70,500254,393173,2010-11-14
2,500150,70686,2010-09-07
3,500150,70686,2010-09-08
4,500150,70686,2010-09-09
5,500150,70686,2010-09-10
9,500150,70686,2010-09-14
10,500150,70686,2010-09-15
11,500150,70686,2010-09-16
12,500150,70686,2010-09-17
15,500150,70686,2010-09-20
16,500150,70686,2010-09-21
17,500150,70686,2010-09-22
18,500150,70686,2010-09-23
19,500150,70686,2010-09-24
36,500150,70686,2010-10-11
39,500150,70686,2010-10-14
40,500150,70686,2010-10-15
43,500150,70686,2010-10-18
44,500150,70686,2010-10-19
45,500150,70686,2010-10-20
46,500150,393201,2010-10-21
47,500150,70686,2010-10-22
50,500150,393201,2010-10-25
51,500150,70686,2010-10-26
52,500150,70686,2010-10-27
53,500150,393201,2010-10-28
54,500150,70686,2010-10-29
57,500150,70686,2010-11-01
58,500150,70686,2010-11-02
59,500150,70686,2010-11-03
60,500150,70686,2010-11-04
61,500150,70686,2010-11-05
64,500150,70686,2010-11-08
65,500150,70686,2010-11-09
66,500150,70686,2010-11-10
67,500150,70686,2010-11-11
68,500150,70686,2010-11-12
2,602543,70652,2010-09-07
3,602543,70652,2010-09-08
4,602543,70652,2010-09-09
5,602543,70652,2010-09-10
8,602543,70652,2010-09-13
9,602543,70652,2010-09-14
10,602543,70652,2010-09-15
11,602543,70652,2010-09-16
12,602543,70652,2010-09-17
15,602543,70652,2010-09-20
16,602543,70652,2010-09-21
17,602543,70652,2010-09-22
18,602543,70652,2010-09-23
1,604299,93615,2010-09-06
2,604299,93615,2010-09-07
3,604299,93615,2010-09-08
4,604299,93615,2010-09-09
6,604299,93615,2010-09-11
7,604299,93615,2010-09-12
8,604299,93615,2010-09-13
9,604299,93615,2010-09-14
10,604299,93615,2010-09-15
13,604299,93615,2010-09-18
14,604299,93615,2010-09-19
15,604299,93615,2010-09-20
16,604299,93615,2010-09-21
17,604299,93615,2010-09-22
20,604299,93615,2010-09-25
